loglik,beta0,alpha_i0_1,alpha_i0_2,acceptance_beta0,acceptance_alpha_i0_1,acceptance_alpha_i0_2
-594.25,1.1408,4.27761e-05,0.000243616,0.205051,0.219354,0.223186
-588.404,1.14711,4.03256e-05,0.000225074,0.205068,0.219376,0.223188
-590.649,1.14857,3.93267e-05,0.000214127,0.205066,0.219379,0.22319
-588.673,1.14822,4.00314e-05,0.000221034,0.205064,0.219389,0.223198
-590.723,1.15038,3.94363e-05,0.000222693,0.205085,0.21938,0.2232
-589.188,1.14671,4.05793e-05,0.000220708,0.205083,0.219386,0.223209
-588.312,1.14312,4.20344e-05,0.000232898,0.205054,0.219383,0.223226
-591.707,1.14756,3.98871e-05,0.000214509,0.205071,0.219368,0.223216
-589.553,1.14973,3.94401e-05,0.000219435,0.205078,0.219362,0.223218
-590.205,1.14842,3.98536e-05,0.000216693,0.205071,0.219356,0.223205
-588.506,1.14749,4.0634e-05,0.000223762,0.205066,0.219331,0.223173
-589.032,1.14846,3.96287e-05,0.000220242,0.205083,0.219335,0.223166
-587.931,1.14523,4.14468e-05,0.000231396,0.205078,0.219347,0.223159
-588.976,1.14557,4.18293e-05,0.000228753,0.205055,0.219335,0.22317
-589.736,1.14915,3.91973e-05,0.000217774,0.20506,0.219351,0.223157
-589.455,1.1413,4.32876e-05,0.00024168,0.205086,0.219363,0.223165
-588.651,1.14451,4.24268e-05,0.000233621,0.205075,0.219351,0.223164
-588.761,1.14791,4.07379e-05,0.000227158,0.205073,0.219333,0.223172
-587.822,1.14481,4.17649e-05,0.000230089,0.205081,0.219333,0.223168
-590.035,1.15007,3.94511e-05,0.000221438,0.205089,0.219348,0.223186
-589.35,1.1454,4.21722e-05,0.000231401,0.205075,0.219352,0.2232
-589.017,1.14846,3.9688e-05,0.000219051,0.205076,0.21934,0.223202
-589.444,1.14935,3.98118e-05,0.000223117,0.205096,0.219337,0.223207
-588.04,1.14383,4.17546e-05,0.000229876,0.205095,0.219318,0.223206
-590.188,1.14016,4.36487e-05,0.000242831,0.205081,0.219303,0.223187
-591.068,1.14003,4.43463e-05,0.000241261,0.205092,0.219307,0.223167
-588.322,1.14292,4.28455e-05,0.000236911,0.205081,0.219304,0.22316
-587.843,1.1453,4.16837e-05,0.000231698,0.205073,0.219289,0.223153
-587.983,1.14566,4.16485e-05,0.000230905,0.205072,0.219283,0.223152
-588.379,1.14679,4.04078e-05,0.000225451,0.205076,0.219274,0.223154
-590.157,1.14255,4.19553e-05,0.000235192,0.205053,0.219262,0.223166
-588.831,1.14539,4.06352e-05,0.000222996,0.205061,0.219246,0.223183
-589.276,1.14544,4.09977e-05,0.00022228,0.205065,0.219244,0.223179
-590.819,1.14466,4.18807e-05,0.000225104,0.205067,0.219228,0.2232
-589.312,1.14507,4.08093e-05,0.000222035,0.205053,0.219241,0.223223
-587.909,1.14595,4.1315e-05,0.000227927,0.205061,0.219238,0.223222
-588.197,1.14462,4.13705e-05,0.000226598,0.205044,0.219229,0.223215
-588.879,1.14764,3.99828e-05,0.000223608,0.205042,0.21922,0.223211
-589.429,1.14499,4.05754e-05,0.000223416,0.205056,0.219214,0.223213
-587.971,1.14638,4.0875e-05,0.00022789,0.205058,0.219211,0.223218
-593.211,1.14251,4.42886e-05,0.00024976,0.205065,0.219227,0.223214
-590.418,1.14266,4.30836e-05,0.000243957,0.20507,0.219243,0.223201
-588.264,1.14313,4.23623e-05,0.00023597,0.205068,0.219234,0.223234
-589.36,1.14107,4.3269e-05,0.000236451,0.205061,0.219225,0.223239
-590.069,1.14393,4.27703e-05,0.000241983,0.205065,0.21924,0.223238
-589.184,1.14362,4.30513e-05,0.000239176,0.205054,0.219256,0.22327
-592.494,1.14554,4.27704e-05,0.000234165,0.205065,0.219256,0.223269
-588.941,1.14552,4.13215e-05,0.000224578,0.205045,0.219272,0.223281
-589.27,1.14792,3.99584e-05,0.000218465,0.205044,0.219269,0.223264
-589.166,1.14212,4.22519e-05,0.000234008,0.205033,0.219272,0.223276
-588.208,1.14327,4.19768e-05,0.000232137,0.205056,0.219278,0.223262
-589.277,1.14843,4.02919e-05,0.000221379,0.205067,0.21926,0.223274
-588.649,1.14464,4.19155e-05,0.000235877,0.20508,0.21927,0.223291
-590.844,1.1481,3.96059e-05,0.000214571,0.205088,0.219273,0.223287
-590.179,1.1497,3.96485e-05,0.000223807,0.205083,0.219273,0.223286
-591.889,1.14548,4.00535e-05,0.000224786,0.205076,0.219282,0.223318
-589.461,1.14175,4.30925e-05,0.000234234,0.205065,0.219283,0.223311
-588.254,1.14644,4.11965e-05,0.000230732,0.205066,0.219277,0.22331
-587.964,1.14466,4.14768e-05,0.000227757,0.205074,0.219286,0.223303
-589.328,1.1421,4.2235e-05,0.000234423,0.205088,0.219277,0.22329
-588.756,1.14411,4.13825e-05,0.000225827,0.205056,0.219293,0.223295
-588.576,1.1455,4.10397e-05,0.000230334,0.205085,0.219287,0.223291
-588.877,1.14607,4.09703e-05,0.000222963,0.205086,0.219293,0.223287
-589.755,1.14376,4.24453e-05,0.000240315,0.205118,0.219299,0.223304
-589.475,1.14604,4.09411e-05,0.000221804,0.205117,0.219297,0.223294
-590.657,1.14952,3.89971e-05,0.000213592,0.205121,0.219285,0.223305
-588.273,1.1448,4.22173e-05,0.000234361,0.205104,0.219288,0.223304
-588.902,1.14859,3.97199e-05,0.000220236,0.205118,0.219303,0.2233
-590.752,1.14368,4.32856e-05,0.000236999,0.205113,0.219328,0.223299
-589.397,1.14361,4.30873e-05,0.00024053,0.205124,0.219322,0.223307
-587.792,1.14457,4.19392e-05,0.000232572,0.205131,0.21934,0.223315
-589.309,1.14117,4.2926e-05,0.000235263,0.205133,0.219356,0.223317
-588.666,1.14668,4.14652e-05,0.000230194,0.205156,0.21935,0.22332
-588.653,1.14308,4.18318e-05,0.000229856,0.205178,0.219353,0.223309
-587.953,1.1438,4.18455e-05,0.000230739,0.205162,0.219356,0.223305
-591.902,1.14644,4.21663e-05,0.000230533,0.205163,0.219338,0.223295
-587.87,1.14441,4.20952e-05,0.000233226,0.205159,0.219311,0.223264
-588.098,1.14611,4.14826e-05,0.000229957,0.205133,0.219302,0.223248
-592.066,1.15035,3.89725e-05,0.000221856,0.205137,0.21929,0.223262
-596.026,1.14905,4.05928e-05,0.000217436,0.205142,0.219297,0.223282
-591.188,1.14746,4.1638e-05,0.000229303,0.205161,0.2193,0.223278
-589.23,1.14907,3.95102e-05,0.00021895,0.205148,0.2193,0.22328
-590.725,1.14818,3.98059e-05,0.00022612,0.205146,0.219297,0.223291
-588.255,1.14549,4.1676e-05,0.000233513,0.205154,0.219316,0.22329
-589.808,1.14076,4.30326e-05,0.00023508,0.205143,0.219313,0.223265
-590.469,1.14034,4.3495e-05,0.000235916,0.205151,0.219325,0.22327
-588.383,1.14354,4.27377e-05,0.000237057,0.205158,0.219298,0.223269
-588.635,1.14254,4.28643e-05,0.000239116,0.205163,0.219311,0.22325
-588.736,1.14206,4.29431e-05,0.000239038,0.205158,0.219317,0.223252
-588.387,1.14287,4.24397e-05,0.000236379,0.205156,0.219317,0.223242
-588.943,1.14284,4.26915e-05,0.000239505,0.205134,0.219311,0.223247
-589.288,1.14753,4.01984e-05,0.000219185,0.205135,0.219326,0.223261
-588.005,1.14472,4.14018e-05,0.000227291,0.205131,0.219354,0.223254
-587.798,1.14582,4.10251e-05,0.000226958,0.205114,0.219369,0.223238
-588.953,1.14659,4.13145e-05,0.000232879,0.205131,0.219363,0.223252
-592.011,1.15176,3.86946e-05,0.000213253,0.205126,0.219354,0.223266
-588.607,1.14383,4.14359e-05,0.000229481,0.205149,0.219364,0.223277
-588.725,1.14167,4.31356e-05,0.000237851,0.205141,0.219349,0.223301
-588.874,1.14168,4.33493e-05,0.000240017,0.205139,0.219346,0.223287
-588.654,1.14532,4.14914e-05,0.000233702,0.205123,0.219349,0.223274
-588.743,1.14802,3.99592e-05,0.00022317,0.205115,0.219337,0.223279
-590.826,1.14943,4.04491e-05,0.000223852,0.205105,0.219331,0.223263
-587.718,1.14546,4.13815e-05,0.000228884,0.205103,0.219326,0.223253
-589.185,1.1426,4.26468e-05,0.000239462,0.205108,0.219329,0.223258
-588.984,1.14365,4.29031e-05,0.000239604,0.205118,0.219338,0.223242
-589.423,1.14759,4.12039e-05,0.000230816,0.205129,0.21932,0.223229
-589.419,1.14882,3.9465e-05,0.000217441,0.205154,0.219338,0.223217
-588.606,1.14543,4.10584e-05,0.000230461,0.20515,0.219342,0.223225
-588.402,1.14706,4.02487e-05,0.000221929,0.205151,0.219345,0.223224
-588.808,1.14654,4.04769e-05,0.000227124,0.205167,0.219354,0.223211
-588.65,1.14781,4.01902e-05,0.000221019,0.205166,0.219354,0.223216
-588.386,1.14744,4.08267e-05,0.0002274,0.205167,0.219351,0.223191
-589.66,1.14573,4.0229e-05,0.000223154,0.205184,0.219343,0.223214
-589.069,1.14692,4.00996e-05,0.000224205,0.205176,0.219337,0.223219
-588.108,1.14298,4.25667e-05,0.000234972,0.20516,0.219346,0.223212
-588.081,1.14386,4.19505e-05,0.000229945,0.205158,0.21937,0.223199
-588.047,1.14466,4.21333e-05,0.000234132,0.205166,0.219364,0.22318
-589.137,1.14683,4.15588e-05,0.00023067,0.205164,0.21935,0.223161
-588.219,1.1469,4.08397e-05,0.00022849,0.205168,0.219332,0.223184
-588.564,1.14553,4.08192e-05,0.000228073,0.205164,0.219332,0.223192
-588.003,1.14428,4.18744e-05,0.000233622,0.205153,0.219332,0.223194
-588.376,1.14748,4.02926e-05,0.000222125,0.205152,0.219329,0.223181
-590.32,1.14108,4.37231e-05,0.000237393,0.205144,0.219351,0.223198
-587.858,1.1443,4.18377e-05,0.000232695,0.205161,0.219393,0.223212
-591.551,1.13885,4.48015e-05,0.000245102,0.205147,0.219399,0.223235
-592.605,1.14149,4.46816e-05,0.000247545,0.205137,0.219408,0.223228
-590.991,1.14329,4.32448e-05,0.000234784,0.205138,0.219408,0.223227
-589.297,1.14449,4.23254e-05,0.000238912,0.205128,0.219423,0.223226
-589.179,1.14392,4.16449e-05,0.000225825,0.205132,0.219417,0.223246
-588.577,1.14434,4.11564e-05,0.000226987,0.205116,0.219406,0.223245
-590.039,1.14941,3.96367e-05,0.00022378,0.205117,0.219424,0.223241
-588.683,1.14332,4.25875e-05,0.000232562,0.205125,0.219436,0.223243
-588.354,1.14302,4.22434e-05,0.000235048,0.205135,0.219436,0.223227
-588.283,1.14374,4.26025e-05,0.000236705,0.205133,0.219451,0.22322
-589.504,1.14066,4.37418e-05,0.000240621,0.205141,0.219454,0.223196
-589.123,1.14243,4.30171e-05,0.000234522,0.205119,0.219448,0.223201
-588.014,1.14399,4.20259e-05,0.000234251,0.20509,0.219458,0.223235
-590.025,1.14032,4.41172e-05,0.000242575,0.205095,0.219443,0.223234
-588.802,1.14358,4.23789e-05,0.000238155,0.205096,0.219446,0.223248
-588.153,1.14398,4.15777e-05,0.000228852,0.205098,0.219449,0.223247
-588.161,1.14347,4.26036e-05,0.000235394,0.205117,0.219428,0.223249
-589.746,1.14104,4.2718e-05,0.000234721,0.20513,0.219423,0.223242
-589.061,1.14223,4.34206e-05,0.000239633,0.205117,0.21942,0.223268
-588.267,1.14496,4.14425e-05,0.000226426,0.205112,0.219435,0.223267
-588.913,1.14204,4.2564e-05,0.000232633,0.205099,0.219456,0.223281
-588.99,1.14849,4.04392e-05,0.000225491,0.2051,0.219468,0.223304
-589.083,1.14715,4.09888e-05,0.000231291,0.205096,0.219474,0.223327
-588.011,1.14576,4.09106e-05,0.000225133,0.205088,0.219468,0.223329
-589.236,1.14591,4.20715e-05,0.000233531,0.20509,0.219462,0.223313
-587.968,1.14594,4.13647e-05,0.000228094,0.205103,0.219471,0.22333
-588.878,1.14354,4.25057e-05,0.000238909,0.205093,0.219442,0.223329
-587.745,1.14561,4.13952e-05,0.000229203,0.205085,0.219448,0.223304
-587.949,1.14584,4.08792e-05,0.000225499,0.205063,0.219442,0.223279
-588.414,1.14679,4.12841e-05,0.00022932,0.205056,0.219431,0.223264
-588.738,1.14222,4.28605e-05,0.000234347,0.205072,0.219419,0.223271
-588.191,1.14698,4.09346e-05,0.000226265,0.205085,0.219398,0.223265
-591.175,1.14462,4.27753e-05,0.000232721,0.205081,0.219396,0.223258
-592.136,1.13821,4.51237e-05,0.000248604,0.205076,0.219387,0.223233
-590.725,1.14004,4.4528e-05,0.00024588,0.205075,0.219369,0.223208
-588.18,1.1472,4.06004e-05,0.000224085,0.205079,0.219384,0.223193
-588.92,1.14706,4.00131e-05,0.000222731,0.205078,0.219414,0.22318
-590.509,1.14071,4.43078e-05,0.000243606,0.205064,0.219402,0.223185
-588.676,1.14495,4.21709e-05,0.000236492,0.205069,0.21942,0.223193
-589.424,1.1439,4.12899e-05,0.000230696,0.205064,0.219423,0.223186
-589.197,1.14293,4.1695e-05,0.000228787,0.205063,0.219435,0.223188
-588.993,1.14783,4.08501e-05,0.00022595,0.205061,0.219444,0.223199
-589.024,1.14445,4.10689e-05,0.000228863,0.205089,0.219471,0.223213
-588.388,1.14427,4.17057e-05,0.000227549,0.205106,0.219468,0.223194
-588.043,1.14687,4.06112e-05,0.000224353,0.20511,0.219477,0.22319
-588.04,1.14665,4.09386e-05,0.000228461,0.205106,0.219463,0.223201
-587.961,1.14596,4.14679e-05,0.000230336,0.205098,0.219489,0.223212
-590.047,1.14624,3.99305e-05,0.000221547,0.2051,0.21949,0.223184
-588.577,1.14291,4.29901e-05,0.000237012,0.205095,0.219487,0.223198
-589.751,1.14258,4.17334e-05,0.00022825,0.2051,0.219484,0.2232
-588.778,1.14666,4.02327e-05,0.000224331,0.205095,0.219496,0.223187
-589.286,1.14116,4.34296e-05,0.000241488,0.205114,0.219493,0.223175
-592.761,1.13881,4.35269e-05,0.00024172,0.205116,0.219499,0.223186
-588.978,1.14149,4.29066e-05,0.000237559,0.205126,0.219493,0.223185
-587.757,1.14461,4.18408e-05,0.00023111,0.205124,0.219505,0.223198
-590.472,1.14158,4.2397e-05,0.000229488,0.205117,0.219497,0.223203
-592.751,1.14588,3.96509e-05,0.000215035,0.205115,0.21952,0.223208
-588.568,1.14624,4.07369e-05,0.000228619,0.205114,0.219515,0.223196
-588.555,1.14809,4.02419e-05,0.000224672,0.205089,0.219515,0.223171
-588.279,1.14672,4.05461e-05,0.000226486,0.205082,0.219509,0.22315
-589.016,1.14215,4.32802e-05,0.000237285,0.205071,0.219527,0.223163
-588.157,1.14723,4.04102e-05,0.000224482,0.205052,0.219533,0.223183
-588.724,1.14631,4.13602e-05,0.000232869,0.205048,0.219527,0.22317
-591,1.14342,4.28335e-05,0.000243812,0.205067,0.219521,0.223167
-587.908,1.14367,4.21589e-05,0.000232315,0.205048,0.219519,0.22318
-588.671,1.14736,3.99926e-05,0.000221392,0.205037,0.21951,0.223159
-589.91,1.14905,3.95954e-05,0.00021665,0.205048,0.219531,0.223178
-589.14,1.1461,4.03954e-05,0.000220491,0.205058,0.219528,0.223166
-589.4,1.1413,4.31802e-05,0.000240852,0.205089,0.219528,0.223171
-591.538,1.13864,4.41082e-05,0.000241446,0.205114,0.219522,0.223158
-588.318,1.14473,4.18851e-05,0.000229134,0.205103,0.219514,0.223154
-591.758,1.14875,3.9209e-05,0.000212138,0.205105,0.219525,0.223136
-588.251,1.14533,4.17206e-05,0.000233813,0.205115,0.219523,0.223111
-588.762,1.14332,4.25023e-05,0.000231655,0.205087,0.219532,0.223102
-587.908,1.14433,4.2116e-05,0.00023241,0.205068,0.219523,0.223112
-589.295,1.14812,4.03877e-05,0.000221264,0.205055,0.219535,0.223114
-591.476,1.14823,3.9769e-05,0.000226811,0.205062,0.219549,0.223122
-588.958,1.14554,4.049e-05,0.000223971,0.205055,0.219547,0.223121
-590.054,1.14891,3.96462e-05,0.000224047,0.205068,0.21955,0.223106
-587.713,1.14474,4.16824e-05,0.000230957,0.205084,0.219547,0.223082
-588.863,1.14533,4.06062e-05,0.000224473,0.205083,0.219544,0.223081
-588.013,1.14528,4.10607e-05,0.000226003,0.20509,0.21955,0.223068
-588.844,1.14206,4.29714e-05,0.000234902,0.205094,0.219542,0.223079
-588.474,1.14338,4.23634e-05,0.000231351,0.205078,0.219553,0.223072
-588.763,1.14716,4.09599e-05,0.000224969,0.205082,0.219565,0.223077
-588.621,1.14464,4.15603e-05,0.000226209,0.205061,0.219565,0.223076
-588.277,1.1435,4.23189e-05,0.000231652,0.20508,0.219568,0.223061
-589.768,1.14734,4.08341e-05,0.000231723,0.205063,0.21956,0.223066
-589.077,1.14294,4.17346e-05,0.000230762,0.205085,0.219548,0.223079
-589.917,1.14331,4.2177e-05,0.000227497,0.205093,0.219563,0.223087
-588.101,1.14431,4.22292e-05,0.000232571,0.205094,0.21958,0.223089
-588.103,1.14399,4.23361e-05,0.000233091,0.205069,0.219566,0.223117
-589.365,1.14357,4.30343e-05,0.000240892,0.205074,0.219581,0.223108
-588.611,1.14497,4.18753e-05,0.0002287,0.205084,0.219584,0.223113
-588.257,1.14483,4.10737e-05,0.000226523,0.205085,0.21959,0.223118
-589.228,1.14796,3.97779e-05,0.00022275,0.205075,0.219584,0.223128
-588.04,1.14486,4.19584e-05,0.000231105,0.205059,0.219584,0.223139
-587.831,1.14626,4.09643e-05,0.00022661,0.205052,0.219593,0.223141
-588.219,1.14613,4.14186e-05,0.000228196,0.205036,0.21959,0.223129
-590.039,1.1405,4.39862e-05,0.000240596,0.205043,0.219608,0.223125
-588.728,1.14246,4.31949e-05,0.000238398,0.205027,0.219622,0.223138
-588.817,1.14268,4.1997e-05,0.000232001,0.205034,0.219614,0.223129
-588.689,1.14177,4.28938e-05,0.000236009,0.205044,0.219614,0.223116
-589.043,1.1435,4.14342e-05,0.00022739,0.205043,0.219614,0.22313
-588.548,1.14675,4.04848e-05,0.000221701,0.205044,0.219605,0.223135
-589.653,1.14956,3.97767e-05,0.000223136,0.205028,0.2196,0.22316
-587.826,1.14461,4.1482e-05,0.000229201,0.205039,0.2196,0.22315
-587.859,1.14637,4.09169e-05,0.00022629,0.205063,0.219603,0.223138
-588.249,1.14285,4.26888e-05,0.000236992,0.205065,0.219609,0.223143
-589.676,1.14172,4.38104e-05,0.000241908,0.205037,0.21962,0.223142
-587.908,1.14411,4.22224e-05,0.0002339,0.205038,0.219623,0.223149
-588.283,1.14711,4.08223e-05,0.00022832,0.205054,0.219621,0.22316
-587.752,1.14572,4.13277e-05,0.000228728,0.20507,0.219618,0.223168
-589.802,1.14048,4.35177e-05,0.000237654,0.205069,0.219606,0.223184
-588.185,1.14421,4.14827e-05,0.000230373,0.205044,0.219601,0.223189
-587.856,1.14409,4.18303e-05,0.000230393,0.20506,0.219592,0.223206
-589.318,1.14214,4.29167e-05,0.000233223,0.205073,0.21961,0.223184
-590.699,1.14695,4.05476e-05,0.000231172,0.205074,0.219615,0.223175
-587.91,1.14363,4.21688e-05,0.000233765,0.205059,0.219604,0.223183
-589.532,1.14442,4.25636e-05,0.000232585,0.205037,0.219584,0.223176
-588.057,1.14548,4.13661e-05,0.000226846,0.205021,0.219581,0.223175
-587.734,1.14462,4.1813e-05,0.000231235,0.205017,0.219573,0.223183
-587.75,1.14507,4.16445e-05,0.000230019,0.204995,0.21957,0.223188
-592.196,1.14781,3.89202e-05,0.000215745,0.204994,0.21955,0.223184
-588.319,1.14683,4.03636e-05,0.000222422,0.204984,0.219541,0.223189
-591.223,1.14363,4.12292e-05,0.000232389,0.204973,0.219539,0.223182
-588.881,1.14864,4.0179e-05,0.000224125,0.204986,0.219547,0.22317
-590.654,1.13958,4.36057e-05,0.000238697,0.204988,0.219547,0.223154
-589.457,1.14118,4.32164e-05,0.000240923,0.205015,0.219536,0.223153
-589.829,1.14373,4.20913e-05,0.000227151,0.205011,0.219542,0.223144
-591.54,1.14369,4.26084e-05,0.000228796,0.205021,0.219565,0.223146
-588.207,1.14596,4.12242e-05,0.00022599,0.205022,0.219571,0.22313
-589.265,1.14691,4.11005e-05,0.000232395,0.205027,0.219588,0.223138
-588.184,1.1455,4.18324e-05,0.000233015,0.204994,0.219583,0.223129
-589.261,1.1433,4.22619e-05,0.000229011,0.204978,0.219574,0.223111
-591.835,1.15077,3.85066e-05,0.000217077,0.204968,0.21958,0.223124
-589.701,1.14467,4.08447e-05,0.000222062,0.204972,0.2196,0.223114
-588.118,1.14663,4.05332e-05,0.000223698,0.204965,0.219606,0.223128
-588.32,1.14732,4.08695e-05,0.000227174,0.204961,0.219621,0.223121
-588.748,1.14315,4.21236e-05,0.000229403,0.204948,0.219632,0.223112
-587.898,1.14571,4.12349e-05,0.000226847,0.204929,0.219624,0.223125
-589.687,1.14183,4.37781e-05,0.000243177,0.204931,0.219627,0.223144
-590.264,1.14096,4.4197e-05,0.000243703,0.204935,0.219621,0.223135
-589.908,1.14498,4.2489e-05,0.000239683,0.204942,0.219618,0.22314
-590.253,1.13969,4.38694e-05,0.00024115,0.204952,0.21961,0.22315
-588.638,1.14445,4.12531e-05,0.000225323,0.204945,0.219598,0.223175
-588.797,1.1469,4.02734e-05,0.000225534,0.204944,0.219599,0.223177
-588.829,1.14762,3.99781e-05,0.000223333,0.204945,0.219602,0.223165
-588.72,1.1442,4.13053e-05,0.000225705,0.204929,0.219613,0.223164
-589.726,1.1426,4.16893e-05,0.000229088,0.204919,0.219616,0.22318
-587.774,1.14428,4.19716e-05,0.000232496,0.204938,0.219599,0.223179
-588.769,1.1446,4.24876e-05,0.00023473,0.204942,0.219573,0.223181
-589.31,1.14335,4.31916e-05,0.000239843,0.204932,0.219588,0.223189
-587.966,1.14379,4.18435e-05,0.000231548,0.204939,0.219579,0.223199
-588.383,1.14545,4.17659e-05,0.000234215,0.204938,0.219585,0.223207
-588.443,1.14573,4.18705e-05,0.000232909,0.204939,0.219597,0.22322
-587.928,1.14587,4.08634e-05,0.000225811,0.204947,0.219625,0.223225
-589.117,1.14253,4.20674e-05,0.000229732,0.204934,0.219623,0.223247
-589.121,1.14627,4.11466e-05,0.000223895,0.204947,0.219626,0.223238
-591.122,1.14557,4.02626e-05,0.000217527,0.204945,0.219614,0.223231
-588.333,1.14414,4.20415e-05,0.000235566,0.204935,0.219609,0.223219
-589.294,1.14544,4.22976e-05,0.000234175,0.204951,0.219589,0.223221
-589.712,1.14344,4.21004e-05,0.000237851,0.20495,0.219586,0.223234
-588.485,1.14556,4.06546e-05,0.000224847,0.204971,0.219578,0.223244
-588.594,1.14357,4.25667e-05,0.000238403,0.20497,0.219572,0.223235
-588.989,1.14478,4.08616e-05,0.000223798,0.20496,0.219558,0.223228
-588.018,1.14548,4.17224e-05,0.000232435,0.204964,0.21955,0.223233
-588.167,1.14703,4.07209e-05,0.000224532,0.204965,0.219544,0.223226
-588.194,1.14586,4.11215e-05,0.000230407,0.204972,0.219538,0.223226
-589.199,1.1414,4.35932e-05,0.000239971,0.20496,0.219536,0.223205
-589.045,1.14235,4.21811e-05,0.000230692,0.204938,0.219533,0.223207
-591.974,1.14862,3.89905e-05,0.000211547,0.204928,0.219522,0.223186
-587.797,1.14424,4.19658e-05,0.000232854,0.204921,0.219528,0.223219
-589.058,1.1462,4.18533e-05,0.000231923,0.204931,0.219516,0.22321
-590.147,1.14064,4.38239e-05,0.000238623,0.204936,0.219514,0.223209
-588.447,1.14247,4.27036e-05,0.000237372,0.20492,0.219517,0.223213
-588.539,1.14299,4.21999e-05,0.000235272,0.204919,0.2195,0.223221
-588.586,1.142,4.28973e-05,0.000237713,0.204917,0.219491,0.223231
-588.499,1.14264,4.2209e-05,0.000232354,0.204924,0.219489,0.223242
-589.25,1.14473,4.18605e-05,0.000227075,0.204912,0.21948,0.223215
-590.874,1.14717,4.12774e-05,0.000224276,0.204904,0.219486,0.223215
-587.877,1.14374,4.21408e-05,0.000233578,0.204895,0.219484,0.223205
-590.225,1.14425,4.24547e-05,0.000229885,0.204896,0.219475,0.223182
-589.761,1.14093,4.39154e-05,0.000241089,0.20488,0.219484,0.223186
-590.703,1.14043,4.28588e-05,0.000233797,0.204899,0.219518,0.223191
-589.38,1.14189,4.36381e-05,0.000240646,0.204889,0.219524,0.223179
-588.711,1.14238,4.29517e-05,0.000235133,0.204876,0.219513,0.223152
-588.428,1.14597,4.05955e-05,0.000222981,0.204872,0.21949,0.223152
